optimizer,cpu,memory,time,epochs,predictions,dataset,loss,accuracy
ftrl,43.6479,17.705,23.9941,13,435,16,0.20236,0.80516
nadam,21.5679,16.0755,22.136,12,217,15,0.24698,0.75429
sgd,17.6488,17.1564,23.5794,11,174,16,0.19313,0.7927
rmsprop,13.3421,17.8142,24.2051,9,130,16,0.19863,0.79297
adagrad,21.6011,15.7886,20.8943,16,217,14,0.29168,0.70306
adam,12.7773,17.9673,24.4752,16,130,16,0.20738,0.80926
adamax,21.8703,16.9364,22.4975,12,217,15,0.25877,0.75933
ftrl,43.2795,17.5715,23.8394,10,435,16,0.19334,0.80152
nadam,21.8432,16.9425,22.1135,15,217,15,0.24661,0.74818
sgd,17.0295,17.564,23.9189,11,174,16,0.19021,0.79308
rmsprop,13.1203,17.9836,24.2955,14,130,16,0.20028,0.80034
adagrad,21.2418,15.414,21.1107,9,217,14,0.2911,0.70225
adam,12.6885,17.1535,24.0336,10,130,16,0.20931,0.79056
adamax,21.8542,16.7846,22.7791,14,217,15,0.24576,0.7431
ftrl,43.7827,17.2393,23.8335,8,435,16,0.20035,0.80599
nadam,21.819,16.7889,22.4564,8,217,15,0.24102,0.74107
sgd,17.1145,17.5867,24.3143,9,174,16,0.19094,0.8036
rmsprop,13.4015,17.9406,24.0541,13,130,16,0.20194,0.80869
adagrad,21.2454,15.6129,21.0433,14,217,14,0.29609,0.70645
adam,12.9613,17.9682,24.2804,10,130,16,0.20429,0.79458
adamax,21.3257,16.3512,22.4847,11,217,15,0.25154,0.75946
ftrl,43.9139,17.8125,24.1846,12,435,16,0.20639,0.80868
nadam,22.1404,16.0283,22.9594,12,217,15,0.2578,0.75954
sgd,17.7589,18.093,24.1458,9,174,16,0.19046,0.79354
rmsprop,13.3009,17.4884,23.9057,14,130,16,0.19023,0.797
adagrad,21.811,14.9868,21.4372,11,217,14,0.29773,0.69289
adam,13.0561,17.1189,23.8367,10,130,16,0.19102,0.80512
adamax,21.2078,16.3418,22.833,13,217,15,0.25562,0.74686
ftrl,43.1552,17.47,23.9124,15,435,16,0.1968,0.79418
nadam,21.9666,16.9645,22.5638,13,217,15,0.24442,0.74793
sgd,17.6745,17.1992,23.6098,11,174,16,0.19612,0.80387
rmsprop,12.8622,17.6368,23.635,12,130,16,0.19584,0.79386
adagrad,21.5101,15.3344,21.0645,14,217,14,0.30183,0.6974
adam,12.6721,17.9164,24.3163,14,130,16,0.20519,0.79405
adamax,21.374,16.4752,22.1412,16,217,15,0.25587,0.74583
ftrl,43.9401,17.887,23.6192,9,435,16,0.20303,0.79482
nadam,22.1859,16.4279,22.0685,8,217,15,0.24047,0.74348
sgd,17.0633,17.2723,23.7236,14,174,16,0.20294,0.80067
rmsprop,13.1183,17.6775,24.22,16,130,16,0.19354,0.8001
adagrad,21.2865,15.7214,20.8735,9,217,14,0.30413,0.69442
adam,12.6048,17.8665,23.9344,8,130,16,0.19198,0.79241
adamax,22.0082,16.3636,22.014,14,217,15,0.25987,0.74405
ftrl,43.0226,17.2413,23.6882,14,435,16,0.19933,0.79077
nadam,21.2129,16.9088,22.3394,15,217,15,0.24418,0.74783
sgd,17.7933,18.025,23.5602,12,174,16,0.20372,0.79677
rmsprop,13.4474,17.2154,24.3004,15,130,16,0.20438,0.80045
adagrad,21.613,15.2407,21.2862,12,217,14,0.30564,0.70723
adam,13.354,17.2543,24.0261,9,130,16,0.19764,0.79768
adamax,21.8296,16.5433,22.4156,10,217,15,0.24233,0.74365
ftrl,43.8164,18.0576,23.8037,8,435,16,0.20398,0.8077
nadam,21.8371,16.4559,22.813,14,217,15,0.25367,0.75074
sgd,17.4264,17.9717,23.9736,9,174,16,0.20354,0.80757
rmsprop,13.0892,17.588,24.069,15,130,16,0.20375,0.80356
adagrad,21.5776,15.5445,20.6239,12,217,14,0.30269,0.69996
adam,12.8797,18.0382,23.7448,11,130,16,0.20088,0.79271
adamax,21.3378,16.3641,22.9049,11,217,15,0.25855,0.74597
ftrl,43.8368,17.5028,24.3923,8,435,16,0.20177,0.79459
nadam,21.3869,16.0578,22.8539,15,217,15,0.24324,0.74047
sgd,17.3809,17.3881,24.4276,15,174,16,0.20527,0.80543
rmsprop,13.3809,18.0729,23.6612,16,130,16,0.20925,0.79862
adagrad,21.7883,15.568,20.6668,10,217,14,0.29371,0.69893
adam,13.0043,17.3535,24.2028,15,130,16,0.19271,0.80329
adamax,21.9086,16.0908,22.8252,11,217,15,0.25484,0.74224
ftrl,43.1913,17.4747,23.7258,13,435,16,0.19035,0.80624
nadam,21.7868,16.615,22.1948,9,217,15,0.25821,0.74089
sgd,17.175,17.6058,23.73,15,174,16,0.20923,0.80836
rmsprop,12.7904,17.7164,24.1217,10,130,16,0.20342,0.80332
adagrad,21.214,15.8572,21.1369,12,217,14,0.29323,0.69378
adam,13.2831,17.7377,23.6767,13,130,16,0.20393,0.80617
adamax,21.6701,16.0336,22.9962,16,217,15,0.24431,0.74802
ftrl,43.5304,17.9916,24.1629,9,435,16,0.20639,0.79092
nadam,21.3852,16.2503,22.3125,13,217,15,0.24443,0.75771
sgd,16.942,17.6208,23.9737,16,174,16,0.20699,0.7923
rmsprop,13.3512,17.9997,23.7906,12,130,16,0.20883,0.80593
adagrad,21.5454,14.9562,21.4944,15,217,14,0.29057,0.69262
adam,12.52,17.3921,24.405,8,130,16,0.19258,0.79346
adamax,21.2041,16.3942,22.2798,14,217,15,0.25155,0.74854
ftrl,43.1368,17.7202,24.4181,9,435,16,0.19197,0.79729
nadam,21.6707,16.4217,22.991,14,217,15,0.25191,0.74515
sgd,17.1505,17.8084,24.3647,9,174,16,0.19163,0.79773
rmsprop,12.6865,17.2521,24.3823,9,130,16,0.193,0.80204
adagrad,22.191,15.6912,21.3921,10,217,14,0.30265,0.70452
adam,12.5284,17.8033,24.1938,12,130,16,0.20382,0.79486
adamax,21.8963,16.176,22.6196,10,217,15,0.25394,0.74204
ftrl,43.5462,17.968,24.0396,9,435,16,0.19524,0.79633
nadam,22.0737,16.0868,22.3456,16,217,15,0.25222,0.74996
sgd,17.7711,17.7681,24.2761,12,174,16,0.1991,0.7909
rmsprop,12.5667,17.4761,24.1979,12,130,16,0.1914,0.79533
