optimizer,cpu,memory,time,epochs,predictions,dataset,loss,accuracy
rmsprop,59.15,64.975,28.027,2,43.5003,14,0.04842,0.98438
adadelta,58.125,28.1,39.3993,2,391.5027,14,0.62676,0.57292
adagrad,62.05,47.225,42.7595,2,435.0031,15,0.29831,0.86979
adam,58.7,26.75,43.3552,2,261.0018,16,0.12628,0.96354
adamax,41.8,57.125,33.7404,2,391.5027,15,0.13991,0.94792
ftrl,61.45,50.575,41.2935,2,261.0018,16,0.30692,0.89583
nadam,55.825,58.25,33.0022,2,261.0018,16,0.08267,0.98438
sgd,54.8,55.0,41.9028,2,304.5021,16,0.09613,0.96875
rmsprop,52.275,34.7,41.7327,2,130.5009,16,0.04424,0.97396
adadelta,47.625,56.775,33.1243,2,43.5003,2,0.96586,0.34375
adagrad,51.1,53.025,33.1818,2,261.0018,13,0.30828,0.88021
adam,48.1,45.7,34.4844,2,43.5003,16,0.04535,0.97396
adamax,54.95,30.65,30.8406,2,87.0006,16,0.10535,0.97396
ftrl,58.075,61.85,34.3135,2,435.0031,15,0.30972,0.85417
nadam,58.375,51.625,36.8888,2,304.5021,16,0.11236,0.95833
sgd,56.4,32.525,39.8018,2,348.0024,16,0.09437,0.94792
rmsprop,42.8,54.725,39.3953,2,348.0024,15,0.18004,0.89062
adadelta,50.325,49.05,40.2753,2,217.5015,13,0.52658,0.69792
adagrad,57.375,32.525,40.1066,2,304.5021,15,0.25508,0.91667
adam,59.025,31.975,33.5847,2,261.0018,15,0.11517,0.95833
adamax,55.925,45.925,49.3708,2,261.0018,15,0.16298,0.93229
ftrl,53.325,58.95,34.6046,2,261.0018,15,0.28284,0.89062
nadam,43.975,57.0,32.9293,2,261.0018,15,0.0774,0.97917
sgd,47.9,52.0,41.0644,2,391.5027,14,0.12985,0.95312
rmsprop,52.275,55.95,33.5341,2,304.5021,15,0.06782,0.97396
adadelta,53.775,53.975,39.8091,2,130.5009,11,0.76874,0.51562
adagrad,58.55,25.3,43.3135,2,304.5021,15,0.32082,0.78646
adam,54.375,50.375,34.981,2,348.0024,15,0.10843,0.95833
adamax,46.425,48.8,31.7067,2,174.0012,14,0.14845,0.94792
ftrl,60.025,29.825,34.5969,2,435.0031,15,0.29278,0.90625
nadam,59.2,47.275,35.5798,2,43.5003,16,0.04326,0.99479
sgd,43.05,61.0,28.2305,2,43.5003,16,0.06561,0.97396
rmsprop,46.725,55.35,39.923,2,435.0031,16,0.08047,0.95833
adadelta,52.6,27.675,42.3317,2,391.5027,5,0.80323,0.53646
adagrad,50.475,46.6,34.9998,2,304.5021,15,0.24211,0.90625
adam,44.0,54.25,36.4268,2,174.0012,15,0.13038,0.9375
adamax,55.25,39.825,30.0858,2,174.0012,16,0.13324,0.94271
ftrl,48.1,27.45,40.4318,2,87.0006,16,0.21609,0.9375
nadam,59.825,53.575,35.4165,2,87.0006,15,0.07504,0.96354
sgd,54.7,50.325,29.6605,2,43.5003,15,0.06494,0.96875
rmsprop,57.95,25.625,42.9408,2,435.0031,15,0.07325,0.97917
adadelta,54.6,57.65,37.7721,2,217.5015,8,0.60886,0.65104
adagrad,62.45,56.35,37.3405,2,217.5015,14,0.37141,0.77604
adam,59.6,60.325,36.127,2,217.5015,16,0.08296,0.96354
adamax,57.425,58.4,36.0484,2,43.5003,16,0.10825,0.96875
ftrl,62.625,29.475,36.6334,2,391.5027,16,0.2574,0.95312
nadam,44.825,54.225,30.5601,2,87.0006,16,0.06401,0.96875
sgd,61.65,54.975,33.0513,2,304.5021,16,0.06443,0.98438
rmsprop,46.4,49.875,32.7843,2,217.5015,16,0.06666,0.97396
adadelta,56.35,23.45,36.8294,2,304.5021,11,0.98642,0.47917
adagrad,59.25,38.8,36.626,2,348.0024,12,0.39896,0.80208
adam,57.9,52.025,40.3261,2,130.5009,15,0.08575,0.97396
adamax,60.55,40.875,29.7921,2,43.5003,16,0.07875,0.97917
ftrl,54.25,33.45,36.2072,2,348.0024,15,0.33081,0.85938
nadam,42.4,48.8,33.2715,2,217.5015,16,0.06898,0.97396
sgd,57.675,59.45,35.4236,2,261.0018,16,0.08876,0.97396
rmsprop,59.425,50.15,44.138,2,304.5021,15,0.08015,0.95833
adadelta,61.525,55.4,34.6858,2,130.5009,11,0.62987,0.58854
adagrad,58.8,27.775,33.9343,2,217.5015,14,0.30704,0.86979
adam,39.675,45.85,38.5284,2,130.5009,16,0.04462,0.98438
adamax,56.975,34.875,37.1416,2,391.5027,16,0.16824,0.92708
ftrl,58.575,57.25,36.6081,2,391.5027,15,0.329,0.85417
nadam,54.35,50.825,38.7384,2,391.5027,14,0.10962,0.95312
sgd,45.2,60.1,33.9576,2,435.0031,16,0.1053,0.96875
rmsprop,61.65,52.65,42.5969,2,304.5021,16,0.11397,0.92708
adadelta,59.825,31.475,34.8661,2,43.5003,9,0.83342,0.48958
adagrad,41.75,48.725,39.2265,2,391.5027,14,0.31846,0.83854
adam,48.6,52.15,40.0754,2,217.5015,16,0.0671,0.97917
adamax,55.225,33.0,39.0676,2,348.0024,16,0.20179,0.91146
ftrl,56.775,58.2,34.564,2,217.5015,16,0.23715,0.9375
nadam,50.425,50.925,33.9759,2,261.0018,15,0.03742,0.99479
sgd,55.975,52.3,39.6356,2,130.5009,16,0.06109,0.97917
rmsprop,48.225,63.7,29.234,2,174.0012,16,0.04523,0.98958
adadelta,61.225,49.35,37.8993,2,348.0024,8,0.80512,0.52604
adagrad,60.9,63.975,33.0088,2,261.0018,16,0.29521,0.88542
adam,59.975,54.175,33.2065,2,87.0006,16,0.05351,0.97917
adamax,48.95,44.75,38.7429,2,217.5015,16,0.16472,0.9375
ftrl,60.925,49.775,37.474,2,348.0024,16,0.30062,0.875
nadam,57.0,48.875,36.0474,2,261.0018,15,0.0624,0.98438
sgd,54.2,54.925,34.3692,2,435.0031,16,0.10088,0.97396
rmsprop,54.8,51.0,41.059,2,217.5015,16,0.12334,0.95312
adadelta,54.725,56.4,34.482,2,130.5009,11,1.03325,0.36458
adagrad,48.7,60.025,33.5444,2,217.5015,15,0.27261,0.90625
adam,54.275,53.4,36.2013,2,174.0012,16,0.0645,0.97396
adamax,51.95,43.9,33.653,2,217.5015,16,0.15529,0.94271
ftrl,62.1,63.75,47.2711,2,348.0024,14,0.30574,0.88021
nadam,53.075,46.55,37.4797,2,391.5027,16,0.09912,0.97396
sgd,51.15,47.675,40.3547,2,435.0031,16,0.0642,0.99479
rmsprop,53.125,57.15,37.3891,2,348.0024,16,0.05622,0.98438
adadelta,47.9,50.075,38.4137,2,348.0024,7,0.78999,0.47917
adagrad,55.9,60.525,35.4291,2,261.0018,16,0.35611,0.83333
adam,57.8,18.9,43.1394,2,87.0006,14,0.04735,0.97917
adamax,54.025,37.875,31.0661,2,348.0024,16,0.15534,0.9375
ftrl,54.5,19.55,47.5028,2,391.5027,14,0.2706,0.91667
nadam,58.275,40.85,40.1535,2,435.0031,15,0.10518,0.96875
sgd,56.125,20.075,39.1709,2,304.5021,16,0.11242,0.95833
rmsprop,48.925,34.075,31.7316,2,435.0031,16,0.0725,0.95833
adadelta,59.925,56.475,34.9255,2,261.0018,10,0.79299,0.51562
adagrad,56.875,52.025,32.745,2,174.0012,16,0.2844,0.85938
adam,59.125,23.7,36.7448,2,391.5027,16,0.09169,0.97917
adamax,58.5,59.425,33.8982,2,304.5021,15,0.1181,0.95833
ftrl,61.45,53.65,38.4067,2,304.5021,15,0.25201,0.90104
nadam,42.95,54.375,32.0375,2,130.5009,16,0.06387,0.98438
sgd,52.275,34.775,31.8975,2,174.0012,15,0.14809,0.94271
rmsprop,45.975,57.025,34.9326,2,348.0024,14,0.2158,0.92188
adadelta,46.475,59.85,36.9379,2,435.0031,6,0.90142,0.36979
adagrad,50.075,33.225,36.0166,2,130.5009,14,0.3069,0.86458
adam,57.5,51.8,37.1154,2,391.5027,15,0.11702,0.94792
adamax,47.5,60.35,29.4715,2,87.0006,16,0.12492,0.94792
ftrl,58.875,30.4,31.5958,2,43.5003,14,0.25073,0.91146
nadam,54.425,59.8,33.9044,2,348.0024,16,0.07608,0.96354
sgd,58.925,49.675,35.6072,2,217.5015,14,0.05543,0.98958
rmsprop,52.125,54.825,30.3398,2,130.5009,16,0.09831,0.96354
adadelta,53.8,25.725,44.7142,2,217.5015,7,0.9042,0.43229
adagrad,57.35,54.0,36.1506,2,435.0031,15,0.37267,0.80208
adam,52.525,59.45,43.4874,2,304.5021,15,0.09749,0.96875
adamax,55.8,52.75,36.1404,2,348.0024,16,0.17805,0.92708
ftrl,55.05,47.9,41.5047,2,435.0031,15,0.3496,0.82812
nadam,44.775,49.875,38.6452,2,348.0024,16,0.097,0.95833
sgd,52.05,61.65,29.6206,2,130.5009,16,0.08927,0.96875
rmsprop,58.55,60.25,37.9592,2,391.5027,15,0.06005,0.97917
adadelta,60.675,46.125,35.7266,2,87.0006,5,1.0748,0.23958
adagrad,58.975,28.2,40.9134,2,391.5027,14,0.40476,0.73438
adam,59.45,33.125,35.1591,2,87.0006,16,0.08267,0.97396
adamax,59.275,64.575,31.3904,2,87.0006,16,0.09719,0.96354
ftrl,58.2,47.75,39.6801,2,391.5027,16,0.30771,0.86458
nadam,54.425,55.475,43.4206,2,174.0012,16,0.09928,0.96875
sgd,54.525,44.425,32.4339,2,43.5003,16,0.06348,0.97396
rmsprop,54.525,50.1,32.9257,2,130.5009,16,0.05083,0.96875
adadelta,59.275,34.825,41.7144,2,174.0012,6,0.75563,0.54688
adagrad,51.1,64.1,27.9808,2,43.5003,16,0.2474,0.91667
adam,53.25,50.875,38.5373,2,217.5015,16,0.05954,0.96875
adamax,56.275,66.4,26.7292,2,87.0006,16,0.09699,0.97917
ftrl,56.625,40.5,32.3643,2,261.0018,15,0.27081,0.92708
nadam,53.975,54.95,36.0714,2,130.5009,16,0.05348,0.97917
sgd,53.9,34.375,35.2494,2,391.5027,15,0.07747,0.96875
rmsprop,52.35,25.775,35.8235,2,174.0012,15,0.06551,0.96354
adadelta,39.475,51.325,37.4115,2,304.5021,9,0.74953,0.54688
adagrad,41.975,45.025,46.5765,2,174.0012,15,0.24265,0.89583
adam,56.575,50.825,34.6017,2,174.0012,16,0.10209,0.95312
adamax,60.95,54.375,39.7407,2,348.0024,16,0.21975,0.86458
ftrl,56.6,26.9,37.9252,2,43.5003,15,0.22426,0.94271
nadam,58.225,52.975,38.3099,2,435.0031,16,0.1159,0.95312
sgd,43.25,50.575,36.3117,2,391.5027,15,0.09923,0.96354
rmsprop,58.7,50.075,30.2554,2,130.5009,16,0.30646,0.94271
adadelta,59.5,28.525,41.7877,2,391.5027,10,0.80005,0.46354
adagrad,38.25,37.375,33.1455,2,391.5027,15,0.31475,0.89062
adam,42.2,59.225,34.5231,2,391.5027,16,0.08972,0.96354
adamax,56.65,54.9,35.4793,2,130.5009,16,0.1061,0.96354
ftrl,58.55,54.325,36.3921,2,261.0018,15,0.28128,0.90625
nadam,45.05,53.45,45.9873,2,217.5015,16,0.12703,0.9375
sgd,47.4,54.65,32.4418,2,87.0006,15,0.05199,0.98958
rmsprop,47.825,43.3,44.7593,2,435.0031,15,0.05023,0.98958
adadelta,45.075,57.325,40.0955,2,174.0012,4,0.90571,0.36979
adagrad,43.625,47.875,36.7324,2,174.0012,15,0.33204,0.83854
adam,44.025,62.875,34.8639,2,348.0024,16,0.07097,0.96354
adamax,60.875,28.3,41.8793,2,304.5021,15,0.18921,0.91146
ftrl,61.175,51.225,42.3135,2,391.5027,16,0.25942,0.88021
nadam,51.975,50.925,41.2389,2,391.5027,16,0.07874,0.97917
sgd,45.9,56.05,31.441,2,217.5015,16,0.04555,0.98438
rmsprop,56.8,48.875,39.4814,2,391.5027,14,0.19308,0.93229
adadelta,45.925,53.625,47.1217,2,348.0024,8,0.83176,0.41667
adagrad,45.7,39.875,32.449,2,87.0006,13,0.26603,0.86458
adam,53.55,24.35,38.0784,2,130.5009,16,0.1078,0.95312
adamax,53.625,56.225,38.8224,2,391.5027,15,0.11474,0.95833
ftrl,50.425,50.7,35.5656,2,217.5015,14,0.21786,0.96354
nadam,55.25,51.9,33.4867,2,130.5009,16,0.07288,0.96354
sgd,60.575,51.325,34.0729,2,87.0006,15,0.08168,0.97917
rmsprop,52.05,56.1,30.4462,2,130.5009,16,0.04959,0.98438
adadelta,40.6,55.2,32.654,2,130.5009,5,0.81431,0.43229
adagrad,53.35,29.225,38.004,2,43.5003,13,0.228,0.88542
adam,54.425,26.85,34.8157,2,130.5009,16,0.06,0.97917
adamax,54.0,23.75,37.7254,2,43.5003,15,0.11466,0.97917
ftrl,57.925,48.4,41.3252,2,348.0024,14,0.24444,0.92188
nadam,41.6,59.875,31.8545,2,304.5021,15,0.05834,0.97917
sgd,50.0,59.475,25.4818,2,43.5003,15,0.05591,0.97396
rmsprop,46.5,60.2,34.6139,2,261.0018,16,0.06824,0.96875
adadelta,56.525,28.125,38.4744,2,217.5015,7,0.75628,0.50521
adagrad,47.925,50.725,34.1986,2,174.0012,15,0.31988,0.82292
adam,54.2,49.1,34.5728,2,87.0006,15,0.03939,0.99479
adamax,43.55,54.775,31.4582,2,217.5015,16,0.09483,0.98438
ftrl,51.65,31.0,34.7548,2,87.0006,15,0.22162,0.95833
nadam,54.65,61.175,33.6105,2,304.5021,16,0.05462,0.97917
sgd,50.45,54.525,31.2295,2,130.5009,16,0.088,0.97396
rmsprop,46.8,57.85,34.9592,2,130.5009,16,0.07875,0.97396
adadelta,55.75,54.5,30.018,2,174.0012,10,0.74956,0.53646
adagrad,54.625,52.825,41.8028,2,348.0024,16,0.36296,0.83854
adam,59.525,24.725,43.3106,2,435.0031,16,0.12702,0.95312
adamax,38.825,51.45,49.1111,2,348.0024,15,0.11588,0.96875
ftrl,53.625,36.275,36.394,2,174.0012,16,0.22931,0.94271
nadam,60.0,48.25,38.0603,2,261.0018,14,0.0877,0.98438
sgd,56.55,55.5,33.6344,2,217.5015,16,0.06617,0.98958
rmsprop,48.45,50.9,42.8522,2,391.5027,16,0.1351,0.94792
adadelta,50.6,48.075,31.3535,2,43.5003,9,0.7297,0.48958
adagrad,51.55,44.075,45.0981,2,348.0024,14,0.38873,0.79688
adam,42.4,44.475,43.2506,2,391.5027,15,0.12997,0.94271
adamax,55.25,60.45,33.2524,2,174.0012,16,0.14261,0.95312
ftrl,48.75,47.925,35.9407,2,130.5009,16,0.24428,0.92708
nadam,60.05,43.4,38.0986,2,43.5003,16,0.07306,0.97917
sgd,47.7,49.75,40.107,2,261.0018,16,0.06982,0.97396
rmsprop,53.175,33.475,34.1356,2,217.5015,16,0.0615,0.98438
adadelta,59.325,41.425,36.1555,2,43.5003,5,0.91829,0.33333
adagrad,52.375,54.0,30.6124,2,217.5015,13,0.30803,0.80208
adam,55.4,57.875,34.4947,2,130.5009,16,0.04248,0.98958
adamax,60.425,53.15,38.1042,2,348.0024,16,0.13391,0.94792
ftrl,59.625,51.45,35.8201,2,435.0031,16,0.27821,0.91146
nadam,56.825,47.6,39.8812,2,304.5021,16,0.09339,0.96875
sgd,57.8,32.8,37.6901,2,217.5015,16,0.11324,0.94271
rmsprop,58.25,61.675,38.1952,2,391.5027,16,0.10428,0.98438
adadelta,51.75,58.075,36.9955,2,304.5021,7,0.74264,0.52083
adagrad,54.05,36.025,37.5198,2,217.5015,14,0.29601,0.82292
adam,56.4,56.325,36.9824,2,130.5009,16,0.09663,0.95312
adamax,38.15,51.45,35.5311,2,87.0006,15,0.14329,0.95833
ftrl,54.75,53.5,39.9863,2,348.0024,14,0.30892,0.89062
nadam,60.8,62.075,32.241,2,217.5015,16,0.05556,0.97917
sgd,49.375,52.225,32.0819,2,348.0024,16,0.08439,0.97396
rmsprop,53.475,54.15,35.2524,2,435.0031,16,0.07505,0.97917
adadelta,49.25,47.325,32.334,2,43.5003,6,0.7823,0.48438
adagrad,58.1,43.75,32.8346,2,130.5009,15,0.27165,0.86458
adam,53.5,52.125,33.2979,2,174.0012,16,0.08735,0.96354
adamax,53.7,29.3,41.6156,2,87.0006,15,0.11742,0.96354
ftrl,50.45,51.775,35.9346,2,348.0024,16,0.35051,0.82812
nadam,48.0,55.275,31.0806,2,435.0031,13,0.09398,0.97396
sgd,55.475,62.525,31.0568,2,87.0006,16,0.06061,0.98958
rmsprop,49.275,46.275,39.6384,2,348.0024,16,0.16057,0.95833
adadelta,49.275,43.6,40.0261,2,130.5009,7,0.90304,0.44271
adagrad,58.675,65.525,27.5633,2,43.5003,15,0.24378,0.90625
adam,58.225,25.375,38.5795,2,435.0031,16,0.0819,0.97396
adamax,41.825,32.625,36.5086,2,87.0006,15,0.07702,0.98438
ftrl,53.075,55.425,36.4379,2,304.5021,16,0.30131,0.88542
nadam,50.425,48.825,35.6997,2,87.0006,16,0.03119,0.99479
sgd,56.775,50.5,36.8527,2,261.0018,16,0.13015,0.95312
rmsprop,59.6,52.625,42.3999,2,304.5021,15,0.07831,0.96354
adadelta,48.325,44.775,41.2522,2,391.5027,13,0.70786,0.53125
adagrad,58.05,48.15,40.4649,2,348.0024,15,0.30612,0.83854
adam,60.325,52.25,30.8565,2,261.0018,15,0.0781,0.98438
adamax,57.45,43.975,38.2611,2,87.0006,15,0.14306,0.94271
ftrl,59.025,42.0,39.1427,2,217.5015,15,0.27004,0.91146
nadam,51.35,28.725,36.1692,2,217.5015,16,0.06962,0.97396
sgd,51.525,40.45,39.697,2,130.5009,15,0.10066,0.96354
rmsprop,52.4,47.525,31.9693,2,43.5003,14,0.1123,0.95833
adadelta,53.375,56.2,38.6753,2,87.0006,5,0.76088,0.51042
adagrad,48.5,54.8,41.4651,2,391.5027,15,0.34496,0.82812
adam,47.625,36.125,42.7715,2,435.0031,15,0.13249,0.9375
adamax,53.225,32.425,32.5448,2,87.0006,16,0.13538,0.94792
ftrl,59.55,26.975,41.979,2,348.0024,15,0.31194,0.84896
nadam,49.95,45.55,33.2768,2,435.0031,16,0.11278,0.96875
sgd,38.575,52.275,38.7983,2,348.0024,16,0.10741,0.96875
rmsprop,58.825,54.525,39.4729,2,261.0018,15,0.09014,0.96354
adadelta,60.375,36.5,39.6086,2,261.0018,4,0.89744,0.39583
adagrad,59.325,55.6,39.741,2,391.5027,9,0.47913,0.78646
adam,58.25,30.825,35.3463,2,130.5009,16,0.08226,0.95312
adamax,52.95,62.7,27.1051,2,87.0006,16,0.08392,0.96875
ftrl,36.8,52.8,30.2297,2,43.5003,14,0.20049,0.96875
nadam,43.125,46.875,43.6572,2,435.0031,15,0.09865,0.94792
sgd,53.125,19.675,48.5103,2,348.0024,16,0.10757,0.95833
rmsprop,47.2,51.35,33.5986,2,391.5027,15,0.0332,0.97917
adadelta,54.15,50.875,37.0705,2,130.5009,10,0.7178,0.53646
adagrad,49.45,47.475,41.2731,2,261.0018,16,0.28774,0.90104
adam,58.0,58.8,33.7087,2,391.5027,15,0.0857,0.96875
adamax,55.7,29.325,38.7278,2,261.0018,15,0.13382,0.94271
ftrl,60.1,46.025,40.0705,2,261.0018,16,0.26563,0.93229
nadam,57.625,31.725,38.6457,2,87.0006,15,0.06804,0.97917
sgd,55.1,37.425,34.865,2,304.5021,16,0.11545,0.9375
rmsprop,50.875,57.975,36.9637,2,217.5015,16,0.17601,0.95312
adadelta,39.425,57.725,38.6194,2,261.0018,12,0.67144,0.60417
adagrad,49.225,60.7,38.9924,2,304.5021,15,0.29477,0.89062
adam,57.05,50.825,35.547,2,217.5015,16,0.06468,0.97917
adamax,53.2,53.375,38.0562,2,261.0018,15,0.11874,0.97396
ftrl,57.425,31.1,36.1158,2,391.5027,15,0.31088,0.89583
nadam,54.6,29.325,35.4839,2,391.5027,16,0.10411,0.95312
sgd,58.475,52.7,36.3938,2,304.5021,14,0.09229,0.95833
rmsprop,40.25,53.0,33.9836,2,174.0012,15,0.06283,0.97917
adadelta,58.8,53.275,40.0516,2,391.5027,6,0.80805,0.54688
adagrad,58.0,25.5,36.0381,2,87.0006,16,0.2798,0.89583
adam,54.25,54.7,34.3484,2,217.5015,16,0.12079,0.94792
adamax,51.35,46.775,35.5997,2,87.0006,15,0.13698,0.93229
ftrl,57.275,21.85,44.0918,2,261.0018,15,0.28833,0.89583
nadam,56.6,46.15,34.1987,2,43.5003,16,0.08815,0.95312
sgd,59.35,60.825,34.546,2,130.5009,15,0.08338,0.97917
rmsprop,60.05,23.2,36.8626,2,435.0031,15,0.08498,0.97917
adadelta,52.775,25.525,41.666,2,435.0031,3,1.0169,0.31771
adagrad,57.925,52.225,35.3291,2,217.5015,15,0.3795,0.8125
adam,60.4,56.3,36.0327,2,391.5027,16,0.05611,0.98438
adamax,57.575,44.825,36.1781,2,87.0006,15,0.13864,0.9375
ftrl,60.075,63.525,35.5627,2,304.5021,16,0.31852,0.90104
nadam,57.575,54.975,39.4654,2,261.0018,16,0.09621,0.97396
sgd,53.175,55.025,27.1899,2,43.5003,15,0.07728,0.97396
rmsprop,54.075,60.775,32.7335,2,174.0012,16,0.02435,0.99479
adadelta,52.55,61.675,46.8886,2,87.0006,8,0.77418,0.46354
adagrad,51.65,53.675,40.4435,2,435.0031,12,0.45128,0.78125
adam,50.45,49.675,36.039,2,87.0006,16,0.09724,0.94792
adamax,59.475,47.85,33.4018,2,43.5003,16,0.08067,0.97917
ftrl,55.65,50.725,43.7774,2,348.0024,16,0.27025,0.91146
nadam,53.775,43.8,40.1153,2,87.0006,15,0.06635,0.97917
sgd,59.45,60.725,33.0705,2,130.5009,15,0.0807,0.97917
rmsprop,56.35,30.525,38.5382,2,435.0031,15,0.17596,0.94792
adadelta,54.25,52.925,31.137,2,87.0006,6,0.918,0.45833
adagrad,43.35,51.125,44.1491,2,348.0024,12,0.40293,0.80208
adam,53.7,30.15,38.1205,2,217.5015,16,0.06679,0.96875
adamax,54.475,53.075,33.6352,2,174.0012,16,0.16121,0.94271
ftrl,54.325,52.65,37.2814,2,435.0031,16,0.2988,0.91146
nadam,58.675,46.575,40.8663,2,348.0024,15,0.10312,0.95312
sgd,58.2,29.025,42.9415,2,435.0031,16,0.15853,0.9375
rmsprop,56.325,57.95,37.1948,2,348.0024,15,0.07603,0.97917
adadelta,57.325,55.15,32.4961,2,87.0006,5,1.00433,0.44792
adagrad,56.625,59.4,31.2076,2,43.5003,13,0.25089,0.90625
adam,55.3,25.175,35.656,2,130.5009,15,0.06634,0.98438
adamax,46.55,31.975,30.6174,2,87.0006,16,0.09103,0.96875
ftrl,55.725,51.35,38.3892,2,217.5015,16,0.26277,0.94792
nadam,41.8,57.625,39.7876,2,348.0024,16,0.09184,0.96875
sgd,59.725,42.25,38.8369,2,87.0006,15,0.04533,0.99479
rmsprop,56.175,50.575,42.2545,2,435.0031,16,0.06253,0.96875
adadelta,55.75,27.575,37.7201,2,261.0018,10,0.66829,0.64583
adagrad,51.6,52.3,38.4148,2,435.0031,15,0.3663,0.84896
adam,50.85,51.0,42.8699,2,348.0024,14,0.07056,0.98438
adamax,43.0,48.175,40.9304,2,391.5027,15,0.23159,0.86458
ftrl,51.225,53.675,38.9494,2,174.0012,16,0.28292,0.88021
nadam,57.875,53.2,37.3145,2,174.0012,16,0.06075,0.97396
sgd,54.35,60.5,32.1423,2,174.0012,16,0.08389,0.96354
rmsprop,45.425,53.15,34.6909,2,348.0024,16,0.08066,0.97396
adadelta,47.975,27.4,39.11,2,391.5027,8,0.89342,0.41146
adagrad,51.725,39.325,38.0185,2,87.0006,14,0.27042,0.86979
adam,61.05,54.1,29.0589,2,87.0006,16,0.07413,0.97917
adamax,44.3,32.4,39.108,2,348.0024,16,0.20107,0.91146
ftrl,43.775,50.275,44.0195,2,217.5015,14,0.33589,0.85417
nadam,51.175,63.825,33.1192,2,348.0024,16,0.07417,0.98438
sgd,49.65,33.75,36.6657,2,348.0024,15,0.06625,0.99479
rmsprop,39.325,51.5,33.5577,2,43.5003,16,0.00822,1.0
adadelta,39.95,46.15,34.8813,2,130.5009,8,0.72529,0.54167
adagrad,40.325,58.425,34.037,2,261.0018,16,0.26887,0.9375
adam,48.9,44.9,41.0234,2,130.5009,14,0.0796,0.97396
adamax,36.6,51.9,34.8423,2,348.0024,16,0.10868,0.96354
ftrl,58.725,53.2,29.7166,2,43.5003,16,0.21655,0.96875
nadam,50.325,28.6,36.4701,2,217.5015,15,0.07832,0.96875
sgd,48.925,32.125,39.4367,2,435.0031,16,0.1513,0.9375
rmsprop,56.425,37.55,37.4862,2,174.0012,16,0.05421,0.97396
adadelta,53.325,47.4,37.7983,2,174.0012,7,0.6922,0.5625
adagrad,49.525,53.725,36.582,2,87.0006,16,0.27352,0.91667
adam,60.875,50.625,37.8962,2,217.5015,16,0.06689,0.97396
adamax,56.625,31.325,38.956,2,304.5021,15,0.19547,0.90104
ftrl,38.55,56.625,30.555,2,174.0012,16,0.29871,0.875
nadam,50.15,48.475,37.7292,2,43.5003,16,0.09126,0.96875
sgd,49.875,46.85,33.1901,2,87.0006,16,0.06945,0.98438
rmsprop,56.675,28.925,32.4642,2,87.0006,16,0.08291,0.96875
adadelta,59.8,51.025,40.7372,2,217.5015,7,0.71608,0.50521
adagrad,55.675,60.825,38.6373,2,348.0024,14,0.33693,0.77604
adam,49.15,49.95,38.4103,2,217.5015,16,0.09173,0.96354
adamax,45.675,35.675,36.1645,2,130.5009,16,0.16345,0.94271
ftrl,60.275,43.5,39.7645,2,174.0012,15,0.27571,0.88542
nadam,46.425,55.8,33.9837,2,87.0006,16,0.0641,0.97396
sgd,51.375,55.725,34.2371,2,43.5003,16,0.06758,0.96875
rmsprop,43.35,56.5,37.2863,2,217.5015,15,0.05457,0.98438
adadelta,54.775,29.65,41.8444,2,261.0018,9,0.74439,0.59375
adagrad,58.3,47.15,34.907,2,130.5009,13,0.32765,0.88542
adam,57.4,50.8,37.5879,2,87.0006,16,0.04186,0.98438
adamax,49.9,61.125,27.6617,2,43.5003,16,0.12732,0.95312
ftrl,59.75,33.7,38.4909,2,391.5027,16,0.30507,0.88021
nadam,52.275,27.975,46.8213,2,261.0018,15,0.11394,0.95312
sgd,43.775,60.975,40.0371,2,391.5027,15,0.10053,0.95312
rmsprop,52.6,61.7,38.1772,2,435.0031,14,0.12501,0.95833
adadelta,55.775,60.975,29.6104,2,43.5003,8,0.63711,0.57812
adagrad,55.225,49.3,38.1912,2,391.5027,14,0.41498,0.83854
adam,53.825,28.725,37.5023,2,348.0024,16,0.08403,0.97396
adamax,52.375,20.3,39.9452,2,348.0024,15,0.14817,0.9375
ftrl,43.8,53.775,40.518,2,348.0024,15,0.23986,0.89062
nadam,57.25,63.25,35.997,2,391.5027,16,0.09942,0.97396
sgd,39.425,47.6,39.7516,2,348.0024,16,0.12834,0.95312
rmsprop,57.35,50.9,35.9647,2,130.5009,16,0.15744,0.95312
adadelta,56.55,62.225,33.8399,2,174.0012,4,1.09614,0.30208
adagrad,50.575,30.975,37.1561,2,391.5027,15,0.27478,0.875
adam,47.5,47.65,42.6547,2,217.5015,16,0.08644,0.97396
adamax,44.05,54.7,34.0711,2,130.5009,14,0.10108,0.95312
ftrl,56.05,49.0,39.4425,2,435.0031,16,0.32459,0.86458
nadam,58.175,42.45,35.0908,2,130.5009,16,0.10599,0.95833
sgd,45.85,44.775,43.4522,2,174.0012,15,0.07195,0.97917
rmsprop,44.725,60.825,35.718,2,261.0018,15,0.119,0.95833
adadelta,49.625,57.875,37.0846,2,130.5009,9,0.82429,0.42188
adagrad,56.375,53.3,34.1933,2,304.5021,15,0.32685,0.85417
adam,44.05,45.625,37.4501,2,130.5009,16,0.09215,0.95833
adamax,60.525,40.4,38.2709,2,217.5015,16,0.1502,0.9375
ftrl,54.675,26.4,38.2949,2,217.5015,14,0.3121,0.875
nadam,50.225,46.425,48.1184,2,217.5015,16,0.0533,0.97917
sgd,47.225,49.025,41.0117,2,435.0031,15,0.09546,0.97396
