optimizer,cpu,memory,time,epochs,predictions,dataset,loss,accuracy
adam,58.6,77.3,27.498,2,43.5003,16,0.0512,0.98958
adamax,58.6,78.75,28.1582,2,391.5027,15,0.18928,0.9375
ftrl,58.6,78.075,24.7544,2,87.0006,16,0.25186,0.92708
nadam,58.6,77.85,28.7824,2,174.0012,15,0.08765,0.96875
sgd,58.6,78.8,27.8657,2,391.5027,14,0.1077,0.95312
rmsprop,58.6,77.5,26.1042,2,87.0006,15,0.11468,0.95833
adadelta,58.55,78.825,28.1871,2,348.0024,8,0.78648,0.42188
adagrad,58.55,78.775,25.8605,2,130.5009,15,0.28058,0.88021
adam,58.35,79.2,28.9308,2,435.0031,15,0.10492,0.95312
adamax,58.425,78.2,29.8858,2,304.5021,15,0.13869,0.94792
ftrl,58.5,78.675,27.9178,2,217.5015,15,0.22511,0.94271
nadam,58.5,79.175,27.4788,2,174.0012,16,0.06965,0.97396
sgd,58.5,80.2,27.0288,2,217.5015,16,0.10018,0.95312
rmsprop,58.5,76.6,31.4065,2,261.0018,16,0.0634,0.98958
adadelta,58.5,78.275,31.0961,2,435.0031,2,0.84389,0.41146
adagrad,58.5,78.45,27.3458,2,304.5021,15,0.30528,0.85417
adam,58.5,77.7,28.4865,2,174.0012,16,0.10002,0.94792
adamax,58.5,79.525,30.1505,2,261.0018,15,0.14597,0.93229
ftrl,58.35,77.2,32.4107,2,435.0031,15,0.32982,0.875
nadam,58.5,77.825,31.5141,2,391.5027,15,0.09669,0.95312
sgd,58.4,77.675,29.8971,2,304.5021,16,0.05395,0.98438
rmsprop,58.5,77.025,28.2739,2,174.0012,15,0.06741,0.97917
adadelta,58.5,76.9,30.7598,2,174.0012,8,0.86812,0.46354
adagrad,58.5,78.15,28.135,2,87.0006,16,0.24711,0.875
adam,58.5,77.575,25.2525,2,43.5003,16,0.05272,0.98438
adamax,58.5,77.3,32.5201,2,348.0024,16,0.15841,0.9375
ftrl,58.425,77.675,32.3879,2,348.0024,14,0.34193,0.85938
nadam,58.475,79.075,26.066,2,130.5009,16,0.06189,0.98438
sgd,58.425,79.475,27.264,2,130.5009,15,0.09253,0.97396
rmsprop,58.5,77.975,31.4569,2,304.5021,15,0.16496,0.95833
adadelta,58.4,77.325,30.2689,2,435.0031,2,0.88175,0.38542
adagrad,58.5,77.025,28.9111,2,130.5009,15,0.23976,0.90104
adam,58.35,78.125,30.5666,2,391.5027,16,0.09294,0.95833
adamax,58.5,78.175,28.251,2,87.0006,16,0.10813,0.96354
ftrl,58.5,78.175,27.4834,2,261.0018,15,0.26585,0.91146
nadam,58.5,78.775,26.4592,2,43.5003,16,0.04767,0.97917
sgd,58.5,76.55,30.3552,2,348.0024,14,0.1112,0.93229
rmsprop,58.5,78.35,27.4301,2,261.0018,14,0.2214,0.95312
adadelta,58.5,78.075,30.8164,2,435.0031,9,0.76492,0.52604
adagrad,58.5,79.275,30.0961,2,391.5027,14,0.43636,0.83333
adam,58.5,76.675,27.5385,2,217.5015,14,0.08182,0.95833
adamax,58.5,78.6,28.7281,2,304.5021,16,0.1104,0.96875
ftrl,58.5,77.875,30.3424,2,261.0018,16,0.27904,0.88542
nadam,58.5,77.525,27.747,2,43.5003,16,0.07399,0.97396
sgd,58.45,77.85,27.8445,2,435.0031,15,0.09431,0.95312
rmsprop,58.5,77.05,30.3534,2,348.0024,15,0.09559,0.96354
adadelta,58.5,76.75,29.1573,2,174.0012,8,0.8198,0.52083
adagrad,58.475,78.625,25.6067,2,87.0006,15,0.24665,0.91667
adam,58.475,78.475,26.6212,2,87.0006,15,0.06259,0.97396
adamax,58.5,78.25,30.9909,2,304.5021,15,0.13188,0.95312
ftrl,58.5,79.05,29.3584,2,261.0018,16,0.26207,0.93229
nadam,58.5,75.825,28.8405,2,130.5009,16,0.0711,0.98438
sgd,58.5,78.375,29.5522,2,304.5021,15,0.09459,0.97396
rmsprop,58.3,78.8,31.621,2,391.5027,16,0.06641,0.96354
adadelta,58.5,78.225,29.574,2,217.5015,9,0.80033,0.52083
adagrad,58.5,78.275,28.8981,2,391.5027,14,0.26463,0.93229
adam,58.5,78.175,25.4434,2,43.5003,16,0.06778,0.97917
adamax,58.5,78.225,30.9369,2,391.5027,16,0.12669,0.92708
ftrl,58.5,78.8,27.1076,2,391.5027,16,0.30292,0.93229
nadam,58.5,79.15,28.9405,2,435.0031,15,0.07876,0.97917
sgd,58.35,78.675,30.774,2,391.5027,16,0.13012,0.9375
rmsprop,58.5,78.65,28.932,2,304.5021,16,0.10344,0.97396
adadelta,58.5,77.925,28.9216,2,348.0024,9,0.79342,0.55208
adagrad,58.5,79.825,29.1438,2,435.0031,15,0.28093,0.89062
adam,58.5,79.625,26.1188,2,174.0012,15,0.08308,0.96354
adamax,58.475,77.475,28.3692,2,217.5015,16,0.10833,0.96875
ftrl,58.45,79.325,27.7472,2,261.0018,16,0.20887,0.96354
nadam,58.5,76.05,28.9315,2,261.0018,16,0.07343,0.97396
sgd,58.5,78.025,26.7155,2,174.0012,16,0.10669,0.96875
rmsprop,58.5,78.35,31.2688,2,348.0024,16,0.1281,0.96354
adadelta,58.475,78.2,27.4029,2,261.0018,5,0.84792,0.45312
adagrad,58.475,77.875,30.0702,2,261.0018,14,0.30975,0.82292
adam,58.5,79.525,29.6084,2,435.0031,15,0.12093,0.95312
adamax,58.5,76.3,30.0659,2,435.0031,16,0.15078,0.95312
ftrl,58.5,77.6,28.9567,2,304.5021,15,0.23336,0.93229
nadam,58.475,77.85,26.9409,2,174.0012,16,0.04182,0.98958
sgd,58.35,77.25,28.9541,2,174.0012,16,0.07114,0.97917
rmsprop,58.425,79.05,28.7608,2,217.5015,15,0.0761,0.97396
adadelta,58.425,77.275,28.7624,2,304.5021,10,0.82648,0.52604
adagrad,58.4,78.95,26.0052,2,87.0006,13,0.27926,0.875
adam,58.4,77.75,28.1108,2,174.0012,15,0.09626,0.95312
adamax,58.4,76.45,30.2848,2,261.0018,15,0.18408,0.91146
ftrl,58.4,78.0,27.4714,2,261.0018,16,0.23839,0.9375
nadam,58.4,77.15,31.2579,2,348.0024,16,0.10124,0.95312
sgd,58.375,78.475,27.4511,2,174.0012,16,0.09546,0.95833
rmsprop,58.375,79.025,28.9438,2,217.5015,16,0.06778,0.97917
adadelta,58.4,77.975,24.4618,2,43.5003,4,0.93244,0.36458
adagrad,58.4,76.775,29.5094,2,435.0031,14,0.30044,0.85938
adam,58.4,77.9,26.9231,2,174.0012,13,0.05541,0.98958
adamax,58.4,78.275,31.02,2,348.0024,16,0.16879,0.92188
ftrl,58.4,77.975,26.5383,2,348.0024,16,0.28237,0.90625
nadam,58.4,79.9,27.2469,2,391.5027,16,0.08091,0.97917
sgd,58.4,78.95,31.6279,2,261.0018,15,0.11623,0.96354
rmsprop,58.4,78.35,27.7746,2,87.0006,15,0.12235,0.96875
adadelta,58.4,78.175,29.4508,2,304.5021,11,0.73229,0.57812
adagrad,58.3,77.075,25.6921,2,43.5003,16,0.23582,0.92188
adam,58.4,79.1,28.1883,2,348.0024,16,0.05816,0.98958
adamax,58.4,77.1,28.064,2,130.5009,16,0.10634,0.94792
ftrl,58.4,78.275,27.5312,2,304.5021,16,0.22999,0.93229
nadam,58.4,78.125,30.5431,2,304.5021,15,0.10512,0.96875
sgd,58.4,77.8,30.5219,2,304.5021,14,0.11401,0.94792
rmsprop,58.4,77.275,27.0354,2,174.0012,16,0.04401,0.98958
adadelta,58.275,78.225,29.5508,2,391.5027,10,0.86,0.49479
adagrad,58.4,80.425,29.086,2,435.0031,13,0.35737,0.80729
adam,58.4,77.95,30.1958,2,174.0012,16,0.08211,0.96875
adamax,58.4,78.85,28.7023,2,348.0024,15,0.19046,0.91667
ftrl,58.4,79.15,28.5022,2,348.0024,16,0.27763,0.93229
nadam,58.4,79.725,27.2195,2,174.0012,16,0.08817,0.96875
sgd,58.4,77.05,31.0163,2,391.5027,16,0.1169,0.96354
rmsprop,58.275,78.7,29.4137,2,261.0018,16,0.06797,0.97917
adadelta,58.4,78.15,24.6859,2,43.5003,10,0.70473,0.53646
adagrad,58.4,77.3,26.8465,2,130.5009,15,0.26669,0.91667
adam,58.4,79.125,27.051,2,261.0018,14,0.06914,0.97396
adamax,58.4,77.725,31.602,2,435.0031,15,0.21101,0.90625
ftrl,58.4,77.75,28.4882,2,391.5027,16,0.31975,0.88021
nadam,58.4,78.2,29.5652,2,304.5021,16,0.10759,0.96354
sgd,58.3,79.275,25.6944,2,130.5009,16,0.07604,0.96875
rmsprop,58.4,77.775,27.4376,2,87.0006,16,0.06422,0.98438
adadelta,58.4,78.05,23.8168,2,43.5003,12,0.67199,0.54688
adagrad,58.4,78.325,30.3959,2,304.5021,14,0.2863,0.91667
adam,58.4,78.725,27.9981,2,217.5015,16,0.05704,0.97396
adamax,58.4,75.975,28.3618,2,391.5027,14,0.12486,0.95312
ftrl,58.4,78.15,30.4372,2,435.0031,16,0.25609,0.95312
nadam,58.4,78.625,26.4451,2,87.0006,16,0.07017,0.97396
sgd,58.4,77.325,27.2529,2,130.5009,15,0.09921,0.95312
rmsprop,58.4,78.8,29.4009,2,391.5027,15,0.09774,0.97917
adadelta,58.4,77.625,32.5424,2,391.5027,11,0.59633,0.59375
adagrad,58.4,78.0,27.166,2,87.0006,15,0.23955,0.89062
adam,58.4,78.45,29.2595,2,348.0024,16,0.08884,0.96875
adamax,58.4,78.4,26.8008,2,217.5015,16,0.11057,0.97396
ftrl,58.4,78.15,30.3253,2,130.5009,16,0.23961,0.92188
nadam,58.4,79.275,27.0201,2,304.5021,16,0.09793,0.97396
sgd,58.4,78.25,23.7912,2,43.5003,14,0.09423,0.95312
rmsprop,58.325,78.725,27.2577,2,217.5015,16,0.10872,0.97917
adadelta,58.4,76.3,26.5835,2,261.0018,7,0.81362,0.49479
adagrad,58.4,77.275,28.7962,2,304.5021,12,0.36072,0.85417
adam,58.4,77.9,29.4895,2,348.0024,15,0.10576,0.95833
adamax,58.4,76.45,26.4964,2,217.5015,16,0.14461,0.93229
ftrl,58.375,79.4,35.2871,2,435.0031,15,0.34292,0.84375
nadam,58.4,78.575,32.4154,2,304.5021,14,0.1205,0.94792
sgd,58.4,79.15,25.9781,2,43.5003,16,0.05862,0.98438
rmsprop,58.4,78.65,24.5022,2,87.0006,16,0.05998,0.97917
adadelta,58.4,79.575,29.1229,2,391.5027,10,0.79794,0.56771
adagrad,58.4,78.425,28.7494,2,261.0018,15,0.37751,0.80729
adam,58.4,79.15,27.8764,2,391.5027,16,0.09547,0.95833
adamax,58.3,78.65,25.5781,2,130.5009,15,0.1436,0.9375
ftrl,58.35,78.225,25.6544,2,43.5003,16,0.24099,0.92708
nadam,58.4,78.35,27.0625,2,217.5015,16,0.08488,0.97396
sgd,58.4,77.1,28.2957,2,304.5021,16,0.12307,0.95833
rmsprop,58.4,79.1,31.1016,2,391.5027,16,0.09901,0.97917
adadelta,58.375,78.575,27.0063,2,304.5021,7,0.85772,0.5
adagrad,58.4,78.075,25.7631,2,87.0006,16,0.22283,0.90104
adam,58.4,78.175,32.1404,2,391.5027,15,0.11966,0.95312
adamax,58.3,78.375,29.6181,2,435.0031,15,0.17026,0.93229
ftrl,58.375,77.675,25.9924,2,87.0006,15,0.25823,0.90625
nadam,58.4,76.85,26.5039,2,43.5003,15,0.05864,0.97917
sgd,58.35,77.4,27.0365,2,261.0018,15,0.14303,0.93229
rmsprop,58.35,78.675,28.849,2,435.0031,15,0.02101,0.99479
adadelta,58.325,77.8,28.6857,2,348.0024,12,0.62961,0.64583
adagrad,58.375,76.525,29.355,2,174.0012,14,0.37999,0.84375
adam,58.325,77.4,32.8082,2,304.5021,15,0.08475,0.96875
adamax,58.325,78.3,29.2293,2,435.0031,15,0.20228,0.875
ftrl,58.25,78.225,24.4134,2,43.5003,14,0.20739,0.95312
nadam,58.375,77.725,29.5032,2,217.5015,15,0.12157,0.9375
sgd,58.325,77.9,28.4962,2,217.5015,14,0.09207,0.96875
rmsprop,58.3,76.15,28.9832,2,304.5021,16,0.11288,0.95833
adadelta,58.3,78.3,25.2092,2,43.5003,8,0.72826,0.59896
adagrad,58.325,78.425,26.5035,2,130.5009,15,0.30288,0.84896
adam,58.3,77.275,28.1476,2,261.0018,15,0.15761,0.93229
adamax,58.3,78.1,28.8812,2,261.0018,15,0.11548,0.96875
ftrl,58.4,79.325,27.2802,2,87.0006,15,0.24386,0.91146
nadam,58.35,79.55,28.4433,2,435.0031,16,0.12489,0.94792
sgd,58.4,78.275,29.7632,2,435.0031,15,0.08366,0.96354
rmsprop,58.35,78.0,30.0537,2,348.0024,14,0.24668,0.91146
adadelta,58.35,80.5,24.9279,2,43.5003,7,0.93815,0.40625
adagrad,58.325,78.7,26.6148,2,217.5015,15,0.30298,0.84896
adam,58.2,79.05,27.8434,2,174.0012,16,0.07807,0.96875
adamax,58.2,76.325,28.154,2,261.0018,15,0.13187,0.94792
ftrl,58.175,77.65,28.2508,2,304.5021,16,0.3191,0.85417
nadam,58.15,76.725,29.4661,2,304.5021,16,0.11315,0.95833
sgd,58.125,78.8,30.5358,2,391.5027,15,0.08104,0.97917
rmsprop,58.1,77.125,31.3839,2,435.0031,15,0.06711,0.94792
adadelta,58.05,77.525,28.4103,2,304.5021,10,0.69822,0.5625
adagrad,58.1,77.075,26.611,2,261.0018,16,0.35596,0.86979
adam,58.1,76.7,29.3681,2,43.5003,14,0.07633,0.96875
adamax,58.1,77.725,30.1354,2,261.0018,16,0.14821,0.92708
ftrl,58.1,77.725,28.2702,2,217.5015,15,0.28589,0.92708
nadam,58.1,78.525,29.4806,2,435.0031,13,0.11402,0.92188
sgd,58.1,78.125,29.2864,2,304.5021,15,0.07095,0.97396
rmsprop,58.1,78.125,27.5898,2,130.5009,14,0.08711,0.97396
adadelta,58.1,76.9,24.9449,2,43.5003,12,0.79305,0.5
adagrad,58.1,76.85,26.1907,2,87.0006,13,0.27779,0.88021
adam,58.1,77.4,26.7561,2,174.0012,15,0.08491,0.96875
adamax,58.1,78.75,26.4393,2,174.0012,16,0.1511,0.93229
ftrl,58.1,77.95,29.7702,2,261.0018,15,0.25527,0.89062
nadam,58.1,78.225,28.84,2,391.5027,16,0.07537,0.97917
sgd,58.0,78.4,26.3232,2,174.0012,16,0.12046,0.94792
rmsprop,57.975,77.925,28.8191,2,348.0024,16,0.1342,0.95833
adadelta,58.1,80.6,26.7796,2,87.0006,13,0.55985,0.58333
adagrad,58.1,79.425,25.9111,2,174.0012,16,0.25479,0.88542
adam,58.1,77.95,25.444,2,87.0006,15,0.0636,0.98438
adamax,58.1,77.95,27.6634,2,130.5009,16,0.18123,0.90625
ftrl,58.1,78.25,26.258,2,174.0012,16,0.31351,0.875
nadam,58.1,77.2,28.8496,2,174.0012,16,0.06176,0.96875
sgd,58.1,77.85,27.6642,2,174.0012,16,0.08873,0.96875
rmsprop,58.1,78.45,25.5677,2,174.0012,16,0.06315,0.97396
adadelta,58.1,78.0,27.0005,2,87.0006,14,0.60013,0.60417
adagrad,58.1,77.575,29.4162,2,348.0024,15,0.4482,0.79167
adam,58.1,76.425,28.7761,2,217.5015,15,0.13942,0.91667
adamax,58.1,78.3,27.012,2,217.5015,14,0.1706,0.9375
ftrl,58.05,76.55,27.751,2,217.5015,16,0.26961,0.92708
nadam,58.05,78.775,26.0884,2,43.5003,16,0.08668,0.97396
sgd,58.1,77.35,28.0906,2,304.5021,16,0.10031,0.95833
rmsprop,58.1,77.45,25.8319,2,43.5003,16,0.05425,0.97917
adadelta,58.1,76.425,29.3265,2,261.0018,6,0.79766,0.46354
adagrad,58.1,79.175,27.8713,2,304.5021,16,0.34098,0.88542
adam,58.1,78.825,25.7559,2,217.5015,15,0.07423,0.98438
adamax,58.075,79.2,28.7588,2,304.5021,15,0.17748,0.91146
ftrl,58.075,79.775,27.0844,2,261.0018,16,0.28664,0.91146
nadam,58.1,76.725,29.4211,2,391.5027,15,0.12735,0.94792
sgd,58.1,78.1,30.2209,2,348.0024,15,0.0943,0.95833
rmsprop,58.1,78.65,28.436,2,174.0012,15,0.04303,0.98438
adadelta,58.1,78.575,24.288,2,43.5003,11,0.7568,0.51042
adagrad,58.1,78.85,29.2351,2,391.5027,14,0.3478,0.80208
adam,58.1,78.775,26.9715,2,304.5021,16,0.05861,0.97917
adamax,58.1,80.05,28.6184,2,348.0024,16,0.17054,0.95833
ftrl,58.0,79.175,24.3672,2,174.0012,15,0.24085,0.94271
nadam,58.1,78.775,28.1524,2,217.5015,15,0.08316,0.98958
sgd,58.1,77.725,26.0819,2,348.0024,16,0.10193,0.95833
rmsprop,58.1,78.725,25.0738,2,261.0018,16,0.17387,0.9375
adadelta,58.1,76.875,29.8392,2,348.0024,8,0.87098,0.39062
adagrad,58.1,78.475,25.7232,2,87.0006,14,0.2847,0.88542
adam,58.05,78.0,28.0205,2,435.0031,16,0.15585,0.9375
adamax,58.1,77.4,30.3933,2,348.0024,15,0.19444,0.91146
ftrl,58.1,77.275,30.4476,2,304.5021,15,0.27365,0.9375
nadam,58.1,77.3,25.7802,2,87.0006,16,0.04999,0.98438
sgd,58.1,78.55,23.2554,2,87.0006,16,0.08239,0.96875
rmsprop,58.1,79.125,26.7477,2,261.0018,16,0.08231,0.96354
adadelta,58.1,78.7,26.98,2,304.5021,8,0.66786,0.5625
adagrad,58.1,78.725,27.5204,2,130.5009,14,0.23923,0.89062
adam,58.1,76.025,28.4202,2,261.0018,15,0.09191,0.95833
adamax,58.1,78.025,25.8535,2,304.5021,16,0.17427,0.92708
ftrl,58.1,76.925,28.1475,2,130.5009,16,0.28533,0.86979
nadam,58.1,77.8,27.0511,2,87.0006,16,0.0707,0.97917
sgd,58.05,78.675,27.4459,2,391.5027,16,0.10378,0.95312
rmsprop,58.1,79.975,29.5454,2,304.5021,16,0.05959,0.98438
adadelta,58.1,77.725,26.8863,2,130.5009,7,0.90475,0.4375
adagrad,58.1,77.275,26.9964,2,261.0018,16,0.28628,0.84375
adam,58.1,77.95,28.0371,2,217.5015,16,0.0586,0.98958
adamax,58.1,76.475,28.2555,2,391.5027,15,0.148,0.9375
ftrl,58.1,78.9,27.3577,2,304.5021,15,0.27609,0.90625
nadam,58.1,77.875,26.9389,2,217.5015,15,0.06444,0.98438
sgd,58.1,78.95,27.7,2,174.0012,16,0.11206,0.97396
rmsprop,58.1,77.65,26.6997,2,130.5009,16,0.03092,0.98958
adadelta,58.1,80.025,29.5806,2,304.5021,14,0.61867,0.57812
adagrad,58.1,78.1,26.7629,2,130.5009,15,0.20862,0.95312
adam,58.1,77.525,28.3057,2,435.0031,16,0.10142,0.95833
adamax,58.1,78.55,25.1282,2,43.5003,16,0.10797,0.96875
ftrl,58.025,78.35,26.0128,2,261.0018,15,0.27598,0.91146
nadam,58.025,77.8,26.4383,2,217.5015,16,0.11088,0.94792
sgd,58.0,78.55,29.5068,2,435.0031,16,0.13621,0.94271
rmsprop,58.0,79.05,31.1127,2,348.0024,16,0.08057,0.95833
adadelta,58.0,77.075,28.9074,2,261.0018,9,0.82695,0.47396
adagrad,58.0,78.025,28.3612,2,348.0024,14,0.33214,0.85417
adam,58.0,76.7,26.2618,2,43.5003,14,0.05986,0.97396
adamax,58.0,77.8,28.4404,2,348.0024,13,0.18574,0.92708
ftrl,58.0,76.4,29.7101,2,348.0024,16,0.32847,0.88542
nadam,58.0,77.575,28.7913,2,261.0018,15,0.10417,0.95312
sgd,58.0,78.3,28.0691,2,130.5009,15,0.12326,0.94792
rmsprop,58.0,78.6,26.3768,2,261.0018,13,0.09146,0.96875
adadelta,58.0,78.25,27.0737,2,348.0024,9,0.6457,0.58854
adagrad,58.0,76.45,28.97,2,435.0031,14,0.43769,0.73438
adam,58.0,78.775,28.2964,2,348.0024,15,0.1308,0.93229
adamax,57.9,74.525,26.5788,2,43.5003,15,0.13398,0.94271
ftrl,58.0,78.8,28.7551,2,217.5015,16,0.29048,0.86979
nadam,58.0,80.175,29.9532,2,391.5027,16,0.07584,0.98958
sgd,58.0,77.375,31.8503,2,174.0012,16,0.10513,0.96354
rmsprop,58.0,78.85,26.8194,2,130.5009,16,0.02845,0.99479
adadelta,58.0,77.725,34.9434,2,391.5027,10,0.67173,0.60938
adagrad,58.0,78.975,26.4877,2,43.5003,15,0.30475,0.85938
adam,58.0,77.35,27.6714,2,217.5015,16,0.08613,0.95833
adamax,58.0,77.975,35.2217,2,391.5027,14,0.13361,0.96354
ftrl,58.0,78.925,27.4096,2,130.5009,15,0.21651,0.94792
nadam,58.0,77.375,29.9276,2,391.5027,16,0.0965,0.97396
sgd,58.0,76.475,27.4336,2,217.5015,16,0.09757,0.95833
rmsprop,58.0,77.125,31.3752,2,391.5027,15,0.13255,0.94271
adadelta,58.0,79.25,28.4647,2,304.5021,7,0.94018,0.35938
adagrad,57.95,78.45,27.6876,2,304.5021,14,0.33777,0.83333
adam,58.0,78.0,27.0963,2,130.5009,16,0.04962,0.98438
adamax,58.0,76.75,25.2117,2,43.5003,16,0.09419,0.97917
ftrl,58.0,78.475,26.8414,2,130.5009,16,0.24769,0.91667
nadam,58.0,81.45,27.8232,2,261.0018,15,0.07673,0.97917
sgd,58.0,77.725,31.3198,2,435.0031,16,0.11013,0.96354
rmsprop,58.0,77.75,28.6647,2,348.0024,16,0.0773,0.97917
adadelta,58.0,76.6,29.1267,2,304.5021,9,0.93872,0.40104
adagrad,58.0,77.8,25.2492,2,43.5003,15,0.33646,0.84896
adam,58.0,77.65,25.9859,2,87.0006,16,0.10344,0.96354
adamax,58.0,78.325,27.9986,2,217.5015,16,0.09875,0.97917
ftrl,58.0,78.0,25.9662,2,304.5021,16,0.27052,0.89583
nadam,58.0,77.975,29.4001,2,304.5021,16,0.08125,0.96354
sgd,58.0,78.625,30.108,2,304.5021,16,0.10172,0.95833
rmsprop,58.0,78.5,27.8352,2,217.5015,15,0.08938,0.95312
adadelta,58.0,78.1,24.739,2,87.0006,9,0.68976,0.52604
adagrad,57.95,77.525,30.3104,2,304.5021,14,0.36408,0.85417
adam,58.0,77.275,29.0318,2,261.0018,14,0.10036,0.95833
adamax,58.0,76.675,25.6012,2,87.0006,16,0.08304,0.97917
ftrl,58.0,78.125,29.963,2,304.5021,16,0.25757,0.92708
nadam,58.0,77.3,32.0462,2,391.5027,16,0.10353,0.95833
sgd,58.0,78.875,27.2139,2,261.0018,16,0.08428,0.96875
rmsprop,58.0,77.525,30.5324,2,348.0024,16,0.24988,0.94792
adadelta,58.0,76.325,28.2933,2,130.5009,13,0.59864,0.61979
adagrad,58.0,76.75,25.0238,2,43.5003,15,0.24108,0.88542
adam,58.0,78.025,29.2725,2,304.5021,15,0.10453,0.94271
adamax,58.0,77.95,27.4434,2,130.5009,16,0.13554,0.95833
ftrl,58.0,77.075,28.5037,2,174.0012,16,0.27566,0.85938
nadam,58.0,78.975,27.7876,2,217.5015,15,0.05696,0.96354
sgd,57.9,77.05,30.8062,2,304.5021,15,0.14557,0.92188
rmsprop,58.0,79.8,26.9961,2,130.5009,15,0.123,0.95312
adadelta,58.0,78.125,24.7795,2,87.0006,11,0.94624,0.34896
adagrad,58.0,79.025,30.0342,2,391.5027,13,0.27114,0.85417
adam,58.0,77.7,29.1871,2,217.5015,16,0.07208,0.97917
adamax,58.0,76.95,27.1242,2,130.5009,15,0.12772,0.96875
ftrl,58.0,78.425,25.3194,2,43.5003,16,0.21002,0.96875
nadam,58.0,77.55,28.1125,2,217.5015,16,0.10298,0.97396
sgd,58.0,77.125,28.1261,2,261.0018,16,0.13175,0.92708
rmsprop,58.0,77.95,27.8699,2,304.5021,16,0.07574,0.96875
adadelta,58.0,76.825,30.3998,2,348.0024,12,0.7427,0.48438
adagrad,58.0,77.475,28.7771,2,217.5015,15,0.24671,0.91146
adam,58.0,78.975,27.609,2,174.0012,15,0.06519,0.97917
adamax,58.0,78.65,29.7131,2,435.0031,16,0.19411,0.90625
ftrl,58.0,77.9,27.928,2,217.5015,16,0.27796,0.92708
nadam,58.0,78.525,30.144,2,217.5015,16,0.10246,0.97917
sgd,58.0,78.875,27.6784,2,391.5027,16,0.11649,0.96354
rmsprop,58.0,77.55,28.0763,2,304.5021,15,0.05211,0.97917
adadelta,58.0,80.15,30.0834,2,435.0031,9,0.79402,0.54688
adagrad,58.0,77.675,27.3734,2,174.0012,16,0.21236,0.95312
adam,58.0,77.525,24.3256,2,43.5003,16,0.06228,0.97396
adamax,57.85,81.35,26.4911,2,130.5009,16,0.11227,0.96354
ftrl,58.0,78.45,23.4611,2,43.5003,16,0.23039,0.94792
nadam,58.0,78.175,28.9002,2,348.0024,16,0.1089,0.95312
sgd,58.0,76.025,28.5673,2,174.0012,16,0.09396,0.97396
rmsprop,58.0,78.375,25.2174,2,43.5003,15,0.22719,0.94792
adadelta,58.0,77.85,28.8664,2,435.0031,11,0.74565,0.53125
adagrad,58.0,76.975,26.6234,2,43.5003,15,0.29004,0.89583
adam,58.0,78.2,28.7605,2,435.0031,15,0.08265,0.98438
adamax,58.0,78.125,27.205,2,261.0018,16,0.18982,0.92188
ftrl,58.0,75.425,30.9075,2,391.5027,16,0.30826,0.89583
nadam,57.85,77.025,31.5884,2,261.0018,14,0.08544,0.97396
sgd,58.0,79.45,29.0067,2,217.5015,14,0.10212,0.95312
rmsprop,58.0,77.975,26.1269,2,174.0012,14,0.1856,0.94271
adadelta,58.0,76.35,30.0554,2,391.5027,7,0.67434,0.55208
adagrad,58.0,77.8,29.1855,2,174.0012,15,0.2784,0.84896
adam,58.0,77.2,28.1139,2,435.0031,16,0.07437,0.95312
adamax,58.0,78.325,24.9351,2,87.0006,15,0.13907,0.97396
ftrl,58.0,78.125,30.8252,2,391.5027,16,0.28379,0.90104
nadam,58.0,78.1,27.6904,2,174.0012,16,0.08918,0.96875
sgd,58.0,76.55,27.0404,2,130.5009,15,0.11665,0.95833
rmsprop,58.0,78.725,23.7924,2,43.5003,15,0.11164,0.97396
adadelta,58.0,78.825,25.7871,2,87.0006,6,0.74259,0.55729
adagrad,58.0,76.65,26.902,2,261.0018,14,0.29737,0.88021
adam,58.0,78.55,28.5652,2,348.0024,15,0.0934,0.96875
adamax,58.0,78.5,25.1931,2,43.5003,15,0.07998,0.97917
ftrl,58.0,76.775,30.8681,2,304.5021,14,0.27523,0.88542
nadam,58.0,80.15,30.5485,2,435.0031,16,0.12463,0.95312
sgd,58.0,78.3,26.3772,2,174.0012,15,0.06143,0.97917
rmsprop,58.0,77.9,25.7667,2,174.0012,16,0.05864,0.97396
adadelta,58.0,79.625,26.566,2,174.0012,12,0.74683,0.55208
adagrad,58.0,78.525,23.9869,2,43.5003,15,0.29788,0.85938
adam,58.0,76.775,26.4359,2,217.5015,14,0.08136,0.97396
adamax,58.0,77.575,26.8457,2,87.0006,16,0.0797,0.98958
ftrl,58.0,78.075,25.7653,2,217.5015,16,0.20891,0.96875
nadam,58.0,78.075,24.4225,2,43.5003,16,0.06471,0.97917
sgd,58.0,77.425,30.8215,2,435.0031,16,0.07019,0.97396
rmsprop,58.0,79.15,28.9096,2,348.0024,14,0.08328,0.97396
adadelta,58.0,78.575,24.56,2,87.0006,10,0.64782,0.57292
adagrad,57.9,78.5,30.5977,2,304.5021,16,0.37344,0.80208
adam,58.05,78.025,29.3785,2,391.5027,16,0.10032,0.96875
adamax,58.05,76.7,28.6578,2,391.5027,14,0.15587,0.9375
ftrl,58.2,77.25,31.1198,2,348.0024,16,0.30228,0.91146
nadam,58.2,79.6,27.6607,2,174.0012,16,0.06319,0.98438
sgd,58.2,77.95,29.7476,2,348.0024,16,0.11596,0.94792
rmsprop,58.15,76.5,30.6802,2,348.0024,16,0.05203,0.97396
adadelta,58.1,76.825,28.8811,2,261.0018,2,1.12924,0.1875
adagrad,58.1,78.425,30.5006,2,304.5021,15,0.45998,0.6875
